Zeit(s) T_Probe(K) T_Becher(K)
965.160	84.462	84.483
966.972	84.474	84.495
968.775	84.484	84.505
970.579	84.493	84.515
972.429	84.503	84.527
974.238	84.514	84.537
976.040	84.524	84.550
977.845	84.533	84.560
979.655	84.546	84.570
981.464	84.557	84.582
983.272	84.566	84.595
985.083	84.578	84.606
986.891	84.587	84.617
988.695	84.599	84.626
990.501	84.609	84.637
992.308	84.619	84.648
994.114	84.630	84.658
995.932	84.640	84.670
997.743	84.652	84.680
999.551	84.662	84.693
1001.352	84.673	84.704
1003.163	84.684	84.713
1004.966	84.695	84.725
1006.769	84.706	84.736
1008.578	84.717	84.747
1010.382	84.727	84.757
1012.183	84.739	84.769
1013.991	84.752	84.780
1015.797	84.762	84.790
1017.602	84.772	84.801
1019.415	84.784	84.813
1021.220	84.795	84.821
1023.026	84.808	84.832
1024.834	84.819	84.844
1026.641	84.830	84.855
1028.447	84.844	84.865
1030.258	84.853	84.877
1032.062	84.866	84.889
1033.870	84.878	84.899
1035.677	84.888	84.908
1037.483	84.899	84.919
1039.291	84.911	84.931
1041.103	84.921	84.942
1042.914	84.934	84.952
1044.721	84.947	84.962
1046.530	84.959	84.973
1048.341	84.970	84.985
1050.146	84.982	84.995
1051.951	84.992	85.006
1053.759	85.004	85.016
1055.568	85.015	85.027
1057.373	85.028	85.040
1059.185	85.037	85.049
1060.985	85.050	85.061
1062.791	85.061	85.071
1064.603	85.072	85.081
1066.406	85.083	85.094
1068.213	85.093	85.103
1070.020	85.103	85.114
1071.828	85.114	85.125
1073.634	85.128	85.135
1075.443	85.137	85.147
1077.251	85.148	85.157
1079.060	85.159	85.169
1080.949	85.172	85.178
1082.755	85.181	85.189
1084.557	85.192	85.201
1086.367	85.204	85.210
1088.172	85.213	85.222
1089.978	85.224	85.231
1091.787	85.235	85.243
1093.597	85.244	85.254
1095.404	85.258	85.262
1097.214	85.267	85.275
1099.062	85.278	85.287
1100.876	85.288	85.297
1102.681	85.298	85.308
1104.484	85.310	85.318
1106.296	85.320	85.328
1108.097	85.332	85.340
1109.903	85.342	85.350
1111.715	85.352	85.361
1113.521	85.363	85.372
1115.325	85.372	85.383
1117.135	85.384	85.394
1118.936	85.394	85.405
1120.748	85.405	85.415
1122.555	85.415	85.425
1124.358	85.426	85.436
1126.164	85.436	85.448
1127.974	85.447	85.458
1129.873	85.458	85.468
1131.681	85.469	85.480
1133.494	85.479	85.490
1135.300	85.491	85.500
1137.108	85.501	85.510
1138.919	85.512	85.522
1140.727	85.522	85.532
1142.536	85.534	85.544
1144.342	85.544	85.554
1146.150	85.554	85.565
1148.005	85.564	85.576
1149.808	85.576	85.586
1151.612	85.585	85.597
1153.421	85.596	85.609
1155.224	85.607	85.619
1157.032	85.617	85.630
1158.841	85.628	85.641
1160.641	85.639	85.651
1162.446	85.649	85.661
1164.257	85.659	85.673
1166.064	85.671	85.683
1167.869	85.681	85.693
1169.673	85.691	85.703
1171.484	85.702	85.716
1173.290	85.713	85.725
1175.101	85.723	85.736
1176.903	85.732	85.747
1178.709	85.744	85.756
1180.516	85.753	85.768
1182.323	85.765	85.779
1184.128	85.776	85.792
1185.940	85.787	85.801
1187.750	85.797	85.812
1189.557	85.806	85.820
1191.364	85.818	85.833
1193.174	85.828	85.843
1194.976	85.837	85.854
1196.785	85.849	85.863
1198.599	85.859	85.875
